index,name,price,core_count,core_clock,boost_clock,tdp,graphics,smt,codename,socket,lithography,cache,supported_mem,supported_chipset,release_date,passmark,category,passmarkPred,cinebench,cinePred,blender,blenderPred,core_count_spec,boost_clock_spec,cache_spec,tdp_spec
355,Intel Core i5-4440S,123.85,0.047619047619047616,2.8,0.38636363636363624,0.8431372549019608,Intel HD Graphics 4600,False,Haswell,1150,22,0.0196078431372549,DDR3,,"Sep 1st, 2013",0.08413992,Desktop,False,0.038014608,True,0.080379026,False,4,3.3,6.0,65
356,Intel Xeon E5-2690 V3,,0.1746031746031746,2.6,0.43181818181818177,0.5686274509803921,,True,Haswell-EP,2011-3,22,0.11372549019607843,DDR3,,"Sep 8th, 2014",0.2675610129126701,Unknown,True,0.1970451527224435,True,0.2537194932514067,True,12,3.5,30.0,135
357,Intel Core i5-8400T,239.84,0.07936507936507936,1.7,0.38636363636363624,0.9607843137254902,Intel UHD Graphics 630,False,Coffee Lake,1151,14,0.03137254901960784,DDR4,,"Apr 2nd, 2018",0.1534007734492778,Desktop,False,0.083001328,False,0.154768891,False,6,3.3,9.0,35
358,Intel Core i5-4570T,128.8,0.015873015873015872,2.9,0.2954545454545454,0.9607843137254902,Intel HD Graphics 4600,True,Haswell,1150,22,0.011764705882352941,DDR3,,"Jun 2nd, 2013",0.059210383,Desktop,False,0.022742364,True,0.066640202,False,2,2.9,4.0,35
359,Intel Core i7-3970X,239.87,0.07936507936507936,3.5,0.43181818181818177,0.5098039215686274,,True,Sandy Bridge-E,2011,32,0.054901960784313725,DDR3,,"Nov 1st, 2012",0.1736328082326465,Desktop,False,0.1155378486055776,True,0.1570644482032517,True,6,3.5,15.0,150
360,Intel Xeon E3-1230 V3,325.86,0.047619047619047616,3.3,0.4772727272727273,0.7843137254901961,,True,Haswell-WS,1150,22,0.027450980392156862,DDR3,"C226, 8 Series, 9 Series","Jun 2nd, 2013",0.136773799,Unknown,True,0.070717131,True,0.1087369256791742,True,4,3.7,8.0,80
361,Intel Core i7-3960X,782.9,0.07936507936507936,3.3,0.38636363636363624,0.5882352941176471,,True,Sandy Bridge-E,2011,32,0.054901960784313725,DDR3,,"Nov 14th, 2011",0.1785051017063951,Desktop,False,0.1186918990703851,True,0.1426697504228658,False,6,3.3,15.0,130
362,Intel Celeron G1610,37.0,0.015873015873015872,2.6,0.2272727272727273,0.8823529411764706,Intel HD Graphics,False,Ivy Bridge,1155,22,0.00392156862745098,DDR3,,"Dec 3rd, 2012",0.02298499,Desktop,False,0.001328021,True,0.022437778,True,2,2.6,2.0,55
363,Intel Core i5-2300,40.26,0.047619047619047616,2.8,0.2727272727272727,0.7254901960784313,Intel HD Graphics 2000,False,Sandy Bridge,1155,32,0.0196078431372549,DDR3,,"Jan 9th, 2011",0.064541502,Desktop,False,0.029216467,True,0.069039318,True,4,2.8,6.0,95
364,Intel Core i9-9820X,685.0,0.14285714285714285,3.3,0.568181818181818,0.4509803921568627,,True,Skylake-X,2066,14,0.06078431372549019,DDR4,,"Oct 19th, 2018",0.390264153,Desktop,False,0.273074369,True,0.308950948,True,10,4.1,16.5,165
365,Intel Pentium Gold G6500,89.99,0.015873015873015872,4.1,0.568181818181818,0.8705882352941177,Intel UHD Graphics 630,True,Comet Lake,1200,14,0.011764705882352941,DDR4,,"Apr 30th, 2020",0.08129957,Desktop,False,0.033366534,True,0.05868342,True,2,4.1,4.0,58
366,Intel Core i7-930,271.69,0.047619047619047616,2.8,0.2727272727272727,0.5882352941176471,,True,Bloomfield,1366,45,0.027450980392156862,DDR3,,"Feb 28th, 2010",0.053551531,Desktop,False,0.029714475,True,0.070765301,True,4,2.8,8.0,130
367,Intel Core i7-960,379.99,0.047619047619047616,3.2,0.36363636363636365,0.5882352941176471,,True,Bloomfield,1366,45,0.027450980392156862,DDR3,,"Oct 20th, 2009",0.061591907,Desktop,False,0.031208499,True,0.07594325,True,4,3.2,8.0,130
368,AMD Phenom II X6 1100T BE,,0.07936507936507936,3.3,0.38636363636363624,0.607843137254902,,False,Thuban,AM3,45,0.0196078431372549,"DDR2, DDR3","AMD 700 Series, AMD 800 Series, AMD 900 Series, nForce 630a, nForce 700a, nForce 900a","Dec 7th, 2010",0.085647491,Unknown,True,0.044488712,True,0.1018329938900203,True,6,3.3,6.0,125
369,Intel Core i7-6700T,299.0,0.047619047619047616,2.8,0.4545454545454545,0.9607843137254902,Intel HD Graphics 530,True,Skylake,1151,14,0.027450980392156862,DDR4,,"Sep 1st, 2015",0.1495553759094583,Desktop,False,0.07752324,False,0.1144154095757533,False,4,3.6,8.0,35
370,Intel Xeon E-2278G,494.0,0.1111111111111111,3.4,0.7727272727272726,0.7843137254901961,Intel HD Graphics P630,True,Coffee Lake-S WS,1151,14,0.058823529411764705,DDR4,"C242, C246","May 29th, 2019",0.3775481220913719,Server,False,0.3203851261620185,True,0.2727053056715799,True,8,5.0,16.0,80
371,Intel Pentium G3420,62.25,0.015873015873015872,3.2,0.36363636363636365,0.8862745098039215,Intel HD Graphics,False,Haswell,1150,22,0.00784313725490196,DDR3,,"Sep 1st, 2013",0.034171601,Desktop,False,0.019256308,True,0.02934171,True,2,3.2,3.0,54
372,AMD Ryzen 9 PRO 7945,,0.1746031746031746,3.7,0.8636363636363636,0.8431372549019608,Radeon,True,Raphael,AM5,5,0.24705882352941178,DDR5,"X670E, X670, B650E, B650, A620","Jun 13th, 2023",0.7989250365968231,Unknown,True,0.5790172642762283,True,0.5316027477648521,True,12,5.4,64.0,65
373,Intel Pentium Gold G5400T,98.95,0.015873015873015872,3.1,0.34090909090909094,0.9607843137254902,Intel UHD Graphics 610,True,Coffee Lake,1151,14,0.011764705882352941,DDR4,,"Apr 2nd, 2018",0.058838952,Server,False,0.024900398,True,0.043149574,True,2,3.1,4.0,35
374,Intel Core i3-9100T,122.0,0.047619047619047616,3.1,0.4772727272727273,0.9607843137254902,Intel UHD Graphics 630,False,Coffee Lake,1151,14,0.0196078431372549,DDR4,,"Sep 1st, 2018",0.109091306,Desktop,False,0.052954847,True,0.082847181,True,4,3.7,6.0,35
375,Intel Core i5-3340,278.02,0.047619047619047616,3.1,0.38636363636363624,0.7960784313725491,Intel HD Graphics 2500,False,Ivy Bridge,G2 (988B),22,0.00784313725490196,DDR3,,"Jan 1st, 2013",0.081692849,Desktop,False,0.032702523,True,0.074217267,True,4,3.3,3.0,77
376,AMD Phenom II X4 820,56.64,0.047619047619047616,2.8,0.2727272727272727,0.7254901960784313,,False,Deneb,AM3,45,0.011764705882352941,DDR3,"AMD 700 Series, AMD 800 Series, AMD 900 Series, nForce 630a, nForce 700a, nForce 900a","Sep 1st, 2009",0.036640521,Desktop,False,0.024236388,True,0.053505471,True,4,2.8,4.0,95
377,Intel Core i3-3210,199.0,0.015873015873015872,3.2,0.36363636363636365,0.8823529411764706,Intel HD Graphics 2500,True,Ivy Bridge,1155,22,0.00784313725490196,DDR3,,"Jan 1st, 2013",0.036837161,Desktop,False,0.019090305,True,0.034519659,True,2,3.2,3.0,55
378,Intel Xeon E3-1270 V3,420.0,0.047619047619047616,3.5,0.5227272727272727,0.7843137254901961,,True,Haswell-WS,1150,22,0.027450980392156862,"DDR3, DDR4",,"Jun 2nd, 2013",0.1418864296794773,Unknown,True,0.083333333,True,0.1121888915737512,True,4,3.9,8.0,80
379,Intel Core i5-4460S,659.99,0.047619047619047616,2.9,0.40909090909090906,0.8431372549019608,Intel HD Graphics 4000,False,Haswell,1150,22,0.0196078431372549,DDR3,"H81, B85, H87, Z87, H91, B95, H97, Z97","May 11th, 2014",0.08907776,Desktop,False,0.040670651,True,0.077669233,True,4,3.4,6.0,65
380,Intel Core i5-7400T,174.85,0.047619047619047616,2.4,0.3181818181818181,0.9607843137254902,Intel HD Graphics 630,False,Kaby Lake,1151,14,0.0196078431372549,DDR4,,"Jan 3rd, 2017",0.093600472,Desktop,False,0.043658699,True,0.074217267,True,4,3.0,6.0,35
381,Intel Core i5-3450S,95.0,0.047619047619047616,2.8,0.2727272727272727,0.8431372549019608,Intel HD Graphics 2500,False,Ivy Bridge,1155,22,0.0196078431372549,DDR3,,"Apr 29th, 2012",0.083855885,Desktop,False,0.036520584,True,0.074217267,True,4,2.8,6.0,65
382,Intel Xeon E5-2690 V2,,0.14285714285714285,3.0,0.4545454545454545,0.5882352941176471,,True,Ivy Bridge-EP,2011,22,0.09411764705882353,DDR3,,"Sep 1st, 2013",0.278201403,Unknown,True,0.1870849933598937,True,0.2416376126203873,True,10,3.6,25.0,130
383,Intel Core i9-7940X,548.87,0.20634920634920634,3.1,0.6363636363636364,0.4509803921568627,,True,Skylake-X,2066,14,0.07156862745098039,DDR4,,"Sep 1st, 2017",0.5698616967816644,Desktop,False,0.4304448871181938,True,0.4383996686112741,True,14,4.4,19.25,165
384,Intel Core i3-7320,80.01,0.015873015873015872,4.1,0.568181818181818,0.8980392156862745,Intel HD Graphics 630,True,Kaby Lake,1151,14,0.011764705882352941,DDR4,,"Jan 3rd, 2017",0.096790404,Desktop,False,0.041666667,False,0.082933481,False,2,4.1,4.0,51
385,Intel Core i9-9960X,1399.99,0.23809523809523808,3.1,0.6363636363636364,0.4509803921568627,,True,Skylake-X,2066,14,0.08235294117647059,DDR4,,"Oct 19th, 2018",0.660468876,Desktop,False,0.5101261620185923,True,0.5039870206082364,True,16,4.4,22.0,165
386,Intel Xeon E5-2670 V2,,0.14285714285714285,2.5,0.38636363636363624,0.6470588235294117,,True,Ivy Bridge-EP,2011,22,0.09411764705882353,DDR3,,"Sep 1st, 2013",0.2405558347353011,Unknown,True,0.1669986719787516,True,0.219199834,True,10,3.3,25.0,115
387,Intel Core i5-9500T,192.0,0.07936507936507936,2.2,0.4772727272727273,0.9607843137254902,Intel UHD Graphics 630,False,Coffee Lake,1151,14,0.03137254901960784,DDR4,"Z390, Z370, H370, Q370, B360, B365, H610","Apr 1st, 2018",0.1710764928226528,Desktop,False,0.093625498,True,0.132900687,True,6,3.7,9.0,35
388,Intel Xeon E3-1240 V2,345.0,0.047619047619047616,3.4,0.40909090909090906,0.8274509803921568,,True,Ivy Bridge,1155,22,0.027450980392156862,DDR3,,"May 14th, 2012",0.1283619917411348,Server,False,0.069555113,True,0.1018329938900203,True,4,3.4,8.0,69
389,Intel Core i7-970,520.0,0.07936507936507936,3.2,0.36363636363636365,0.5882352941176471,,True,Gulftown,1366,32,0.043137254901960784,DDR3,,"Jul 19th, 2010",0.1326880639734317,Desktop,False,0.089309429,True,0.08907798,False,6,3.2,12.0,130
390,Intel Core i5-6600T,294.98,0.047619047619047616,2.7,0.43181818181818177,0.9607843137254902,Intel HD Graphics 530,False,Skylake,1151,14,0.0196078431372549,DDR4,,"Jul 2nd, 2015",0.1142476348620245,Desktop,False,0.060590969,True,0.086299147,True,4,3.5,6.0,35
391,Intel Xeon E3-1240 V5,265.0,0.047619047619047616,3.5,0.5227272727272727,0.7843137254901961,,True,Skylake-DT,1151,14,0.027450980392156862,DDR4,,"Oct 19th, 2015",0.1518276562738971,Unknown,True,0.085159363,True,0.1173668404156166,True,4,3.9,8.0,80
392,Intel Core i3-8100T,262.83,0.047619047619047616,3.1,0.34090909090909094,0.9607843137254902,Intel UHD Graphics 630,False,Coffee Lake,1151,14,0.0196078431372549,DDR4,,"Apr 2nd, 2018",0.1062946535864886,Desktop,False,0.055444887,False,0.084417826,False,4,3.1,6.0,35
393,Intel Core i5-4590T,209.95,0.047619047619047616,2.0,0.09090909090909088,0.9607843137254902,Intel HD Graphics 4000,True,Haswell,1150,22,0.0196078431372549,DDR3,,"May 11th, 2014",0.077694509,Desktop,False,0.027390438,False,0.077859091,False,4,2.0,6.0,35
394,AMD Ryzen 5 PRO 7645,,0.07936507936507936,3.8,0.7954545454545453,0.8431372549019608,Radeon,True,Raphael,AM5,5,0.12156862745098039,DDR5,,"Jun 13th, 2023",0.446306452,Unknown,True,0.3140770252324036,True,0.2916911180917532,True,6,5.1,32.0,65
395,Intel Core i7-4790T,185.86,0.047619047619047616,2.7,0.5227272727272727,0.9215686274509804,,True,Haswell,1150,22,0.027450980392156862,DDR3,,"May 1st, 2014",0.1281435032445541,Desktop,False,0.070883134,True,0.098381028,True,4,3.9,8.0,45
396,Intel Xeon E5-2680 V3,,0.1746031746031746,2.5,0.38636363636363624,0.6274509803921569,,True,Haswell-EP,2011-3,22,0.11372549019607843,"DDR3, DDR4","C612, X99","Sep 8th, 2014",0.2405558347353011,Unknown,True,0.172808765,True,0.2364596637785218,True,12,3.3,30.0,120
397,Intel Celeron G3920,495.09,0.015873015873015872,2.6,0.2272727272727273,0.9607843137254902,Intel HD Graphics 510,False,Skylake,1151,14,0.011764705882352941,"DDR3, DDR4",,"Sep 1st, 2015",0.041163233,Desktop,False,0.017098274,True,0.02934171,True,2,2.6,4.0,35
398,Intel Core i7-2600S,365.0,0.047619047619047616,2.8,0.2727272727272727,0.8431372549019608,Intel HD Graphics 2000,True,Sandy Bridge,1155,32,0.027450980392156862,DDR3,,"Jan 9th, 2011",0.089536586,Desktop,False,0.04000664,True,0.079395216,True,4,2.8,8.0,65
399,Intel Xeon E3-1241 V3,298.0,0.047619047619047616,3.5,0.5227272727272727,0.7843137254901961,,True,Haswell-WS,1150,22,0.027450980392156862,DDR3,"C226, 8 Series, 9 Series","May 11th, 2014",0.1418864296794773,Unknown,True,0.083333333,True,0.1121888915737512,True,4,3.9,8.0,80
400,Intel Core i3-7100T,105.97,0.015873015873015872,3.4,0.40909090909090906,0.9607843137254902,Intel HD Graphics 630,True,Kaby Lake,1151,14,0.00784313725490196,DDR4,,"Jan 3rd, 2017",0.073433984,Desktop,False,0.030212483,True,0.050053505,True,2,3.4,3.0,35
401,Intel Core i9-9940X,1205.04,0.20634920634920634,3.3,0.6363636363636364,0.4509803921568627,,True,Skylake-X,2066,14,0.07156862745098039,DDR4,,"Oct 19th, 2018",0.6114400576809631,Desktop,False,0.475929615,True,0.4608374469260243,True,14,4.4,19.25,165
402,Intel Core i3-550,99.99,0.015873015873015872,3.2,0.36363636363636365,0.8117647058823529,Intel HD Graphics,True,Clarkdale,1156,32,0.011764705882352941,DDR3,"H57, , H55, , P55, ","May 30th, 2010",0.025388363,Desktop,False,0.003652058,True,0.031067693,True,2,3.2,4.0,73
403,Intel Core i3-2130,67.15,0.015873015873015872,3.4,0.40909090909090906,0.8431372549019608,Intel HD Graphics 2000,True,Sandy Bridge,1155,32,0.00784313725490196,DDR3,"Z77, Z75, Q77, H77, Q75, B75, Z68, P67, H67, Q67, B65, H61","Sep 4th, 2011",0.034084205,Desktop,False,0.019754316,True,0.034519659,True,2,3.4,3.0,65
404,Intel Xeon E5-1620 V2,,0.047619047619047616,3.7,0.5227272727272727,0.5882352941176471,,True,Ivy Bridge-E,2011,22,0.03529411764705882,DDR3,,"Sep 10th, 2013",0.1364897638139351,Unknown,True,0.083167331,True,0.1173668404156166,True,4,3.9,10.0,130
405,Intel Core i5-5675C,258.34,0.047619047619047616,3.1,0.4545454545454545,0.8431372549019608,Iris Pro Graphics 6200,False,Broadwell,1150,14,0.011764705882352941,DDR3,"Z97, H97","May 15th, 2015",0.1119098079486115,Desktop,False,0.057436919,True,0.089751113,True,4,3.6,4.0,65
406,Intel Core i5-2310,77.74,0.047619047619047616,2.9,0.2954545454545454,0.7254901960784313,Intel HD Graphics 2000,False,Sandy Bridge,1155,32,0.0196078431372549,DDR3,,"May 22nd, 2011",0.069413795,Desktop,False,0.029216467,True,0.070765301,True,4,2.9,6.0,95
407,Intel Xeon E5-1620,179.91,0.047619047619047616,3.6,0.4999999999999999,0.5882352941176471,,True,Sandy Bridge-E,2011,32,0.03529411764705882,DDR3,,"Mar 6th, 2012",0.1189669863881666,Server,False,0.075531208,True,0.1070109427318858,True,4,3.8,10.0,130
408,AMD Opteron 6378,1709.92,0.23809523809523808,2.4,0.38636363636363624,0.6470588235294117,,False,Abu Dhabi,G34,32,0.027450980392156862,DDR3,,"Nov 5th, 2012",0.1193602656820118,Server,False,0.1085657370517928,True,0.2002140218854637,True,16,3.3,8.0,115
409,Intel Core i9-9900X,654.99,0.14285714285714285,3.5,0.6363636363636364,0.4509803921568627,,True,Skylake-X,2066,14,0.07156862745098039,DDR4,,"Oct 19th, 2018",0.4684830343682405,Desktop,False,0.3183930942895085,False,0.3265732334564534,False,10,4.4,19.25,165
410,Intel Pentium G3460,54.49,0.015873015873015872,3.5,0.43181818181818177,0.8901960784313726,Intel HD Graphics,False,Haswell,1150,22,0.00784313725490196,DDR3,,"Jul 21st, 2014",0.03799515,Desktop,False,0.019920319,True,0.031067693,True,2,3.5,3.0,53
411,AMD Phenom II X4 955 BE,,0.047619047619047616,3.2,0.36363636363636365,0.607843137254902,,False,Deneb,AM3,45,0.0196078431372549,DDR3,"AMD 700 Series, AMD 800 Series, AMD 900 Series, nForce 630a, nForce 700a, nForce 900a","Apr 23rd, 2009",0.045489305,Unknown,True,0.025730412,True,0.063861369,True,4,3.2,6.0,125
412,Intel Core i7-875K,205.86,0.047619047619047616,2.93,0.30227272727272725,0.7254901960784313,,True,Lynnfield,1156,45,0.027450980392156862,DDR3,"H55, H57, P55","May 30th, 2010",0.058838952,Desktop,False,0.029714475,True,0.069039318,True,4,2.93,8.0,95
413,Intel Core i5-2550K,148.56,0.047619047619047616,3.4,0.40909090909090906,0.7254901960784313,,False,Sandy Bridge,1155,32,0.0196078431372549,DDR3,"Z77, Z75, Q77, H77, Q75, B75, Z68, P67, H67, Q67, B65, H61","Jan 30th, 2012",0.080775197,Desktop,False,0.037018592,True,0.077669233,True,4,3.4,6.0,95
414,Intel Core i7-980,556.02,0.07936507936507936,3.333,0.3938636363636364,0.5882352941176471,,True,Gulftown,1366,32,0.043137254901960784,DDR3,,"Jun 26th, 2011",0.1440276169459677,Desktop,False,0.095451527,True,0.1363526528357899,True,6,3.333,12.0,130
415,Intel Xeon E5-2620 V2,,0.07936507936507936,2.1,0.2272727272727273,0.7843137254901961,,True,Ivy Bridge-EP,2011,22,0.054901960784313725,DDR3,,"Sep 1st, 2013",0.1549957394743166,Unknown,True,0.099269588,True,0.1346266698885015,True,6,2.6,15.0,80
416,Intel Core i5-7600T,147.91,0.047619047619047616,2.8,0.4772727272727273,0.9607843137254902,Intel HD Graphics 630,False,Kaby Lake,1151,14,0.0196078431372549,DDR4,,"Jan 3rd, 2017",0.1233804540190958,Desktop,False,0.065903054,False,0.088180469,False,4,3.7,6.0,35
417,AMD Phenom II X4 945,27.5,0.047619047619047616,3.0,0.3181818181818181,0.607843137254902,,False,Deneb,AM3,45,0.0196078431372549,DDR3,"AMD 700 Series, AMD 800 Series, AMD 900 Series, nForce 630a, nForce 700a, nForce 900a","Jul 22nd, 2009",0.040092639,Desktop,False,0.024236388,True,0.060409403,True,4,3.0,6.0,125
418,Intel Core i5-4690S,138.47,0.047619047619047616,3.2,0.5227272727272727,0.8431372549019608,Intel HD Graphics 4600,False,Haswell,1150,22,0.0196078431372549,DDR3,"H81, B85, H87, Z87, H91, B95, H97, Z97","May 1st, 2014",0.1082392012060564,Desktop,False,0.051626826,True,0.08802513,True,4,3.9,6.0,65
419,Intel Xeon E5-2667 V2,,0.1111111111111111,3.3,0.5454545454545454,0.5882352941176471,,True,Ivy Bridge-EP,2011,22,0.07450980392156863,DDR3,,"Sep 1st, 2013",0.2749896217964124,Unknown,True,0.1864209827357237,True,0.2243777831475025,True,8,4.0,20.0,130
420,Intel Pentium Gold G6600,66.0,0.015873015873015872,4.2,0.5909090909090909,0.8705882352941177,Intel UHD Graphics 630,True,Comet Lake,1200,14,0.011764705882352941,DDR4,,"Apr 30th, 2020",0.086739933,Desktop,False,0.040504648,True,0.062135386,True,2,4.2,4.0,58
421,Intel Core i3-4330,96.95,0.015873015873015872,3.5,0.43181818181818177,0.8862745098039215,Intel HD Graphics 4600,True,Haswell,1150,22,0.011764705882352941,DDR3,,"Sep 1st, 2013",0.068015469,Desktop,False,0.025730412,False,0.078376886,False,2,3.5,4.0,54
422,AMD Phenom II X6 1045T,45.0,0.07936507936507936,2.7,0.25,0.7254901960784313,,False,Thuban,AM3,45,0.0196078431372549,"DDR2, DDR3","AMD 700 Series, AMD 800 Series, AMD 900 Series, nForce 630a, nForce 700a, nForce 900a","Sep 1st, 2010",0.0569818,Desktop,False,0.03436255,True,0.081121199,True,6,2.7,6.0,95
423,Intel Celeron G5920,59.97,0.015873015873015872,3.5,0.43181818181818177,0.8705882352941177,Intel UHD Graphics 610,False,Comet Lake,1200,14,0.00392156862745098,DDR4,,"Apr 30th, 2020",0.044921235,Desktop,False,0.019920319,True,0.036245642,True,2,3.5,2.0,58
424,Intel Core i3-560,129.94,0.015873015873015872,3.333,0.3938636363636364,0.8117647058823529,Intel HD Graphics,True,Clarkdale,1156,32,0.011764705882352941,DDR3,"H57, , H55, , P55, ","Aug 29th, 2010",0.027748039,Desktop,False,0.003984064,True,0.032793676,True,2,3.333,4.0,73
425,Intel Xeon E3-1260L V5,,0.047619047619047616,2.9,0.5227272727272727,0.9215686274509804,,True,Skylake-DT,1151,14,0.027450980392156862,"DDR3, DDR4",,"Oct 19th, 2015",0.1471957001463872,Unknown,True,0.084495352,True,0.1087369256791742,True,4,3.9,8.0,45
426,Intel Xeon E3-1225 V3,381.02,0.047619047619047616,3.2,0.4545454545454545,0.7686274509803921,Intel HD Graphics P4600,False,Haswell-WS,1150,22,0.027450980392156862,DDR3,"C226, 8 Series, 9 Series","Jun 2nd, 2013",0.099281173,Unknown,True,0.044488712,True,0.086299147,True,4,3.6,8.0,84
427,Intel Xeon E-2236,435.0,0.07936507936507936,3.4,0.7272727272727272,0.7843137254901961,,True,Coffee Lake-S WS,1151,14,0.043137254901960784,DDR4,"C242, C246","May 29th, 2019",0.3032838821036072,Server,False,0.2287516600265604,True,0.2157478684110601,True,6,4.8,12.0,80
428,Intel Pentium G620,11.99,0.015873015873015872,2.6,0.2272727272727273,0.8431372549019608,Intel HD Graphics,False,Sandy Bridge,1155,32,0.00784313725490196,DDR3,,"May 22nd, 2011",0.017063952,Desktop,False,0.001660027,True,0.020711795,True,2,2.6,3.0,65
429,Intel Xeon E3-1240L V5,,0.047619047619047616,2.1,0.36363636363636365,1.0,,True,Skylake-DT,1151,14,0.027450980392156862,"DDR3, DDR4",,"Oct 19th, 2015",0.1231619655225152,Unknown,True,0.069223108,True,0.091477096,True,4,3.2,8.0,25
430,Intel Core i5-3570S,66.9,0.047619047619047616,3.1,0.4999999999999999,0.8431372549019608,Intel HD Graphics 2500,False,Ivy Bridge,1155,22,0.0196078431372549,DDR3,,"Jun 1st, 2012",0.091634075,Desktop,False,0.041500664,True,0.074493424,False,4,3.8,6.0,65
431,Intel Xeon E-2288G,539.0,0.1111111111111111,3.7,0.7727272727272726,0.7254901960784313,Intel HD Graphics P630,True,Coffee Lake-S WS,1151,14,0.058823529411764705,DDR4,"C242, C246","May 29th, 2019",0.3689615241757521,Server,False,0.3200531208499335,True,0.2709793227242915,True,8,5.0,16.0,95
432,Intel Xeon E5-2630 V2,,0.07936507936507936,2.6,0.34090909090909094,0.7843137254901961,,True,Ivy Bridge-EP,2011,22,0.054901960784313725,DDR3,,"Sep 1st, 2013",0.1661605016495881,Unknown,True,0.1067397078353253,True,0.1415306016776554,True,6,3.1,15.0,80
433,Intel Xeon E5-2660 V2,,0.14285714285714285,2.2,0.3181818181818181,0.7254901960784313,,True,Ivy Bridge-EP,2011,22,0.09411764705882353,DDR3,,"Sep 1st, 2013",0.2242347440407262,Unknown,True,0.1668326693227091,True,0.2071179536746177,True,10,3.0,25.0,95
434,Intel Core i3-6100T,289.95,0.015873015873015872,3.2,0.36363636363636365,0.9607843137254902,Intel HD Graphics 530,True,Skylake,1151,14,0.00784313725490196,"DDR3, DDR4",,"Sep 1st, 2015",0.069719679,Desktop,False,0.02373838,False,0.05265974,False,2,3.2,3.0,35
435,Intel Core i3-2120T,133.89,0.015873015873015872,2.6,0.2272727272727273,0.9607843137254902,Intel HD Graphics 2000,True,Sandy Bridge,1155,32,0.00784313725490196,DDR3,"Z77, Z75, Q77, H77, Q75, B75, Z68, P67, H67, Q67, B65, H61","Sep 4th, 2011",0.023159781,Desktop,False,0.001328021,True,0.022437778,True,2,2.6,3.0,35
436,Intel Xeon E3-1270 V2,84.99,0.047619047619047616,3.5,0.43181818181818177,0.8274509803921568,,True,Ivy Bridge,1155,22,0.027450980392156862,DDR3,,"May 14th, 2012",0.1312023421966833,Server,False,0.077191235,True,0.1035589768373088,True,4,3.5,8.0,69
437,Intel Xeon E3-1265L V3,398.95,0.047619047619047616,2.5,0.4772727272727273,0.9215686274509804,Intel HD Graphics,True,Haswell-WS,1150,22,0.027450980392156862,"DDR3, DDR4",,"Jun 2nd, 2013",0.1347418558412899,Unknown,True,0.070717131,True,0.1018329938900203,True,4,3.7,8.0,45
438,Intel Core i3-6320,106.6,0.015873015873015872,3.9,0.5227272727272727,0.8980392156862745,Intel HD Graphics 530,True,Skylake,1151,14,0.011764705882352941,DDR4,,"Sep 1st, 2015",0.086215561,Desktop,False,0.038512616,True,0.060409403,True,2,3.9,4.0,51
439,Intel Core i3-4340,94.88,0.015873015873015872,3.6,0.4545454545454545,0.8862745098039215,Intel HD Graphics 4600,True,Haswell,1150,22,0.011764705882352941,DDR3,,"Sep 1st, 2013",0.067294457,Desktop,False,0.025398406,True,0.050053505,True,2,3.6,4.0,54
440,Intel Xeon E5-2650L V2,,0.14285714285714285,1.7,0.11363636363636365,0.8235294117647058,,True,Ivy Bridge-EP,2011,22,0.09411764705882353,DDR3,,"Sep 1st, 2013",0.2068430597129061,Unknown,True,0.1492363877822045,True,0.1933100900963098,True,10,2.1,25.0,70
441,Intel Pentium G3250,65.72,0.015873015873015872,3.2,0.36363636363636365,0.8901960784313726,Intel HD Graphics,False,Haswell,1150,22,0.00784313725490196,DDR3,,"Jul 21st, 2014",0.032816972,Desktop,False,0.003486056,True,0.027615727,True,2,3.2,3.0,53
442,Intel Core i3-540,149.94,0.015873015873015872,3.06,0.3318181818181818,0.8117647058823529,Intel HD Graphics,True,Clarkdale,1156,32,0.011764705882352941,DDR3,"H57, , H55, , P55, ","Jan 7th, 2010",0.023815246,Desktop,False,0.003652058,True,0.02934171,True,2,3.06,4.0,73
443,Intel Core i7-975,770.0,0.047619047619047616,3.33,0.3931818181818182,0.5882352941176471,,True,Bloomfield,1366,45,0.027450980392156862,DDR3,,"Jun 2nd, 2009",0.064323013,Desktop,False,0.032038513,True,0.077669233,True,4,3.33,8.0,130
444,Intel Xeon E5-2690,135.4,0.1111111111111111,2.9,0.4999999999999999,0.5686274509803921,,True,Sandy Bridge-EP,2011,32,0.07450980392156863,DDR3,,"Mar 6th, 2012",0.2055102798837641,Server,False,0.1527224435590969,True,0.1284821705961545,False,8,3.8,20.0,135
445,Intel Core i7-9700T,323.0,0.1111111111111111,2.0,0.6136363636363635,0.9607843137254902,Intel HD Graphics 630,False,Coffee Lake,1151,14,0.043137254901960784,DDR4,,"Apr 23rd, 2019",0.2252616399746553,Desktop,False,0.1591965471447543,True,0.179502227,True,8,4.3,12.0,35
446,Intel Core i9-9920X,999.0,0.1746031746031746,3.5,0.6363636363636364,0.4509803921568627,,True,Skylake-X,2066,14,0.07156862745098039,DDR4,,"Oct 19th, 2018",0.5432716467477987,Desktop,False,0.4120185922974767,True,0.4090579585073699,True,12,4.4,19.25,165
447,Intel Xeon E-2286G,1427.23,0.07936507936507936,4.0,0.7500000000000001,0.7254901960784313,Intel HD Graphics P630,True,Coffee Lake-S WS,1151,14,0.043137254901960784,DDR4,"C242, C246","May 29th, 2019",0.3049662435272783,Server,False,0.2174634794156706,True,0.2391867168352377,False,6,4.9,12.0,95
